Elevation,Horizontal_Distance_To_Roadways,Wilderness_Area_Rawah,Soil_Type_C2703,Soil_Type_C2704,Soil_Type_C2705,Soil_Type_C2717,Soil_Type_C4703,Soil_Type_C8771,Soil_Type_C8772,Cover_Type
3068,1907,0,0,0,0,0,0,0,0,0
2964,2542,0,0,0,0,0,0,0,0,1
2820,1822,0,0,0,0,0,0,0,0,1
3271,2081,0,0,0,0,0,0,0,1,6
2907,3241,0,0,0,0,0,0,0,0,1
3149,2452,1,0,0,0,0,0,0,0,0
3262,631,0,0,0,0,0,0,0,0,1
3107,2167,1,0,0,0,0,0,0,0,0
2703,3339,1,0,0,0,0,0,0,0,0
3161,1200,1,0,0,0,0,0,0,0,0
2655,1441,0,0,0,0,0,0,0,0,5
3082,2429,0,0,0,0,0,0,0,0,0
2972,3956,1,0,0,0,0,0,0,0,1
2988,3342,1,0,0,0,0,0,0,0,1
3388,604,0,0,0,0,0,0,0,0,0
3069,1717,0,0,0,0,0,0,0,0,0
3220,3156,0,0,0,0,0,0,0,0,1
2397,1440,0,0,0,0,0,1,0,0,5
3190,769,1,0,0,0,0,0,0,0,0
3277,1082,1,0,0,0,0,0,0,1,1
3045,2729,0,0,0,0,0,0,0,0,0
3174,1449,0,0,0,0,0,0,0,0,0
3211,335,0,0,0,0,0,0,0,0,0
3141,4698,1,0,0,0,0,0,0,0,0
3213,3632,0,0,0,0,0,0,0,0,0
2590,1440,1,0,0,0,0,0,0,0,1
2889,983,0,0,0,1,0,0,0,0,1
2508,451,1,0,0,0,0,0,0,0,1
2701,1047,1,0,0,0,0,0,0,0,1
2998,3836,1,0,0,0,0,0,0,0,1
2940,1818,0,0,0,0,0,0,0,0,1
3125,350,0,0,0,0,0,0,0,0,1
2950,1860,0,0,0,0,0,0,0,0,0
3156,4883,1,0,0,0,0,0,0,0,1
3281,5700,1,0,0,0,0,0,0,0,0
3192,2896,0,0,0,0,0,0,0,0,1
3264,2010,1,0,0,0,0,0,0,0,1
2962,5380,1,0,0,0,0,0,0,0,0
3174,2652,0,0,0,0,0,0,0,0,0
2961,1448,0,0,0,0,0,0,0,0,1
2408,607,0,1,0,0,0,0,0,0,2
2713,1765,0,0,0,0,0,1,0,0,1
3060,1230,1,0,0,0,0,0,0,0,0
2835,3976,1,0,0,0,0,0,0,0,1
2790,2456,1,0,0,0,0,0,0,0,1
3137,3045,0,0,0,0,0,0,0,0,0
2776,1587,1,0,0,0,0,0,0,0,1
3034,2026,0,0,0,0,0,0,0,0,1
2955,3580,1,0,0,0,0,0,0,0,1
2978,4833,1,0,0,0,0,0,0,0,1
2950,2885,0,0,0,0,0,0,0,0,1
2411,418,0,0,0,0,0,1,0,0,5
2511,1493,0,0,0,0,0,0,0,0,5
2984,1739,0,0,0,0,0,0,0,0,0
3319,3540,0,0,0,0,0,0,0,0,0
2118,1053,0,0,0,1,0,0,0,0,2
2280,1684,0,0,1,0,0,0,0,0,2
3026,808,0,0,0,0,0,0,0,0,0
3149,819,1,0,0,0,0,0,0,0,1
3206,5778,1,0,0,0,0,0,0,0,0
3115,1598,0,0,0,0,0,0,0,0,0
3106,1477,0,0,0,0,0,0,0,0,0
2949,3516,1,0,0,0,0,0,0,0,1
3030,1765,0,0,0,0,0,0,0,0,1
2761,1044,0,0,0,0,0,0,0,0,1
2470,1550,0,0,0,0,0,1,0,0,5
2424,713,0,0,0,1,0,0,0,0,2
2060,212,0,0,0,0,0,0,0,0,2
3038,2858,1,0,0,0,0,0,0,0,0
3259,309,0,0,0,0,0,0,0,0,0
3077,1492,0,0,0,0,0,0,0,0,1
2880,1177,0,0,0,0,0,0,0,0,0
2283,1209,0,0,0,0,0,1,0,0,2
2458,1222,0,0,1,0,0,0,0,0,2
2939,5797,1,0,0,0,0,0,0,0,1
2825,2323,0,0,0,0,0,0,0,0,0
3031,5799,1,0,0,0,0,0,0,0,0
2995,2773,0,0,0,0,0,0,0,0,1
2743,2805,0,0,0,0,0,0,0,0,1
2920,3904,1,0,0,0,0,0,0,0,1
3185,2803,0,0,0,0,0,0,0,0,0
2272,576,0,0,0,0,1,0,0,0,2
2567,1084,0,0,0,1,0,0,0,0,2
2982,5060,1,0,0,0,0,0,0,0,0
3249,2100,1,0,0,0,0,0,0,0,1
3137,677,0,0,0,0,0,0,0,0,0
3180,5792,1,0,0,0,0,0,0,0,0
2774,1033,0,0,0,1,0,0,0,0,4
3317,3224,0,0,0,0,0,0,0,1,0
2337,85,0,1,0,0,0,0,0,0,2
2733,1624,1,0,0,0,0,0,0,0,1
3135,390,0,0,0,0,0,0,0,0,0
3098,878,0,0,0,0,0,0,0,0,1
3267,6164,1,0,0,0,0,0,1,0,0
2648,1602,0,0,0,0,0,0,0,0,1
3039,300,0,0,0,0,0,0,0,0,0
2542,914,1,0,0,0,0,0,0,0,1
3243,547,0,0,0,0,0,0,0,0,0
2932,4285,1,0,0,0,0,0,0,0,1
3037,457,1,0,0,0,0,0,0,0,1
3055,1740,0,0,0,0,0,0,0,0,0
2946,1090,1,0,0,0,0,0,0,0,0
2682,1400,0,0,0,0,0,0,0,0,1
2028,323,0,0,0,0,0,0,0,0,5
2931,3734,1,0,0,0,0,0,0,0,1
2771,2322,0,0,0,1,0,0,0,0,1
2162,810,0,0,0,0,0,0,0,0,3
2784,1883,1,0,0,0,0,0,0,0,1
3037,5301,1,0,0,0,0,0,0,0,1
2889,771,0,0,0,0,0,0,0,0,1
2954,492,0,0,0,0,0,0,0,0,1
3042,1919,0,0,0,0,0,0,0,0,1
3036,3055,1,0,0,0,0,0,0,0,0
3267,3654,1,0,0,0,0,0,0,0,0
3171,750,0,0,0,0,0,0,0,0,1
3062,2848,0,0,0,0,0,0,0,0,1
3061,2791,0,0,0,0,0,0,0,0,0
2926,2760,0,0,0,0,0,0,0,0,0
3034,2624,0,0,0,0,0,0,0,0,1
2995,6186,1,0,0,0,0,0,0,0,1
2839,2503,0,0,0,0,0,0,0,0,1
3039,1248,0,0,0,0,0,0,0,0,0
2635,518,1,0,0,0,0,0,0,0,1
3129,3036,0,0,0,0,0,0,0,0,0
3201,5421,1,0,0,0,0,0,0,0,0
3257,4248,0,0,0,0,0,0,0,1,6
3045,3131,1,0,0,0,0,0,0,0,0
2957,2155,1,0,0,0,0,0,0,0,0
2632,1243,1,0,0,0,0,0,0,0,1
2589,1342,1,0,0,0,0,0,0,0,1
3110,1514,0,0,0,0,0,0,0,0,0
2774,2603,1,0,0,0,0,0,0,0,1
3130,2475,0,0,0,0,0,0,0,0,0
3048,1627,0,0,0,0,0,0,0,0,1
3219,2581,0,0,0,0,0,0,0,0,0
2808,390,0,0,0,0,0,0,0,0,1
2742,2016,1,0,0,0,0,0,0,0,1
3385,3580,1,0,0,0,0,0,0,0,6
2672,1271,0,0,0,0,0,0,0,0,1
2941,1857,0,0,0,0,0,0,0,0,1
2765,2015,0,0,0,0,0,0,0,0,1
3249,864,1,0,0,0,0,0,0,0,0
2903,1746,1,0,0,0,0,0,0,0,1
2922,3928,1,0,0,0,0,0,0,0,1
3176,1857,0,0,0,0,0,0,0,0,0
3026,2524,0,0,0,0,0,0,0,0,1
2753,1405,0,0,0,0,0,0,0,0,1
2106,513,0,0,0,0,0,1,0,0,2
2831,2155,0,0,0,0,0,0,0,0,4
2692,1249,0,0,0,0,0,0,0,0,1
3132,1826,0,0,0,0,0,0,0,0,0
3121,2312,0,0,0,0,0,0,0,0,0
3201,636,0,0,0,0,0,0,0,0,0
2999,3905,1,0,0,0,0,0,0,0,1
2894,1620,0,0,0,0,0,0,0,0,1
3080,4819,1,0,0,0,0,0,0,0,1
3135,1775,0,0,0,0,0,0,0,0,0
2996,674,1,0,0,0,0,0,0,0,0
3026,5440,1,0,0,0,0,0,0,0,1
3198,730,0,0,0,0,0,0,0,0,1
2880,1020,0,0,0,0,0,0,0,0,1
3024,4189,1,0,0,0,0,0,0,0,1
3265,5831,1,0,0,0,0,0,0,0,0
2660,1549,0,0,0,0,0,0,0,0,1
2462,150,0,0,0,0,0,1,0,0,1
3293,3270,1,0,0,0,0,0,0,0,0
2982,376,1,0,0,0,0,0,0,0,0
2073,1158,0,0,0,0,0,0,0,0,3
3127,2182,0,0,0,0,0,0,0,0,0
2927,3640,1,0,0,0,0,0,0,0,1
3155,4582,1,0,0,0,0,0,0,0,0
2602,297,0,0,1,0,0,0,0,0,1
2982,480,1,0,0,0,0,0,0,0,0
2870,1140,0,0,0,0,0,0,0,0,0
2878,1890,0,0,0,0,0,0,0,0,1
2400,849,0,0,0,0,0,1,0,0,5
3170,2563,1,0,0,0,0,0,0,0,0
2829,1260,0,0,0,0,0,0,0,0,1
2359,514,0,0,0,0,0,1,0,0,2
2693,1471,1,0,0,0,0,0,0,0,1
2986,1660,0,0,0,0,0,0,0,0,0
2499,514,0,0,0,0,1,0,0,0,5
3256,1307,1,0,0,0,0,0,0,0,0
2939,4542,1,0,0,0,0,0,0,0,0
2952,4507,1,0,0,0,0,0,0,0,1
2617,2135,0,0,0,0,0,0,0,0,5
2230,382,0,0,0,0,0,1,0,0,2
2985,5148,1,0,0,0,0,0,0,0,1
2824,960,0,0,0,0,0,0,0,0,0
2870,4157,1,0,0,0,0,0,0,0,1
3226,4025,0,0,0,0,0,0,0,0,0
3267,4004,1,0,0,0,0,0,0,1,0
3089,1972,1,0,0,0,0,0,0,0,1
3243,3369,0,0,0,0,0,0,0,0,0
2863,2401,0,0,0,0,0,0,0,0,4
3097,3758,1,0,0,0,0,0,0,0,0
3235,90,0,0,0,0,0,0,0,0,1
3091,295,0,0,0,0,0,0,0,0,0
3050,2391,0,0,0,0,0,0,0,0,0
2721,1515,1,0,0,0,0,0,0,0,1
3041,2844,0,0,0,0,0,0,0,0,1
2330,390,0,0,0,0,0,0,0,0,3
2061,569,0,0,0,0,1,0,0,0,2
2688,1061,1,0,0,0,0,0,0,0,1
3287,1031,1,0,0,0,0,0,0,0,1
2830,2711,0,0,0,0,0,1,0,0,0
3150,1816,0,0,0,0,0,0,0,0,0
2982,1321,0,0,0,0,0,0,0,0,1
2685,1507,1,0,0,0,0,0,0,0,0
2612,443,0,0,0,0,0,1,0,0,5
2742,1167,0,0,0,0,0,0,0,0,1
2720,150,1,0,0,0,0,0,0,0,1
2916,3076,0,0,0,0,0,0,0,0,0
2643,1209,0,0,0,0,0,0,0,0,1
3256,3216,0,0,0,0,0,0,0,0,0
3216,6051,1,0,0,0,0,0,0,0,1
2873,3027,0,0,0,0,0,0,0,0,1
3123,2530,0,0,0,0,0,0,0,0,0
2912,805,0,0,0,0,0,0,0,0,1
3298,2116,1,0,0,0,0,0,0,1,0
3033,2554,0,0,0,0,0,0,0,0,0
2147,1221,0,0,1,0,0,0,0,0,3
2441,247,0,1,0,0,0,0,0,0,2
3152,3301,1,0,0,0,0,0,0,0,0
3120,779,0,0,0,0,0,0,0,0,0
3044,5928,1,0,0,0,0,0,0,0,1
2892,2140,0,0,0,0,0,0,0,0,0
2974,4031,1,0,0,0,0,0,0,0,1
2843,1812,0,0,0,0,0,0,0,0,1
2930,2940,0,0,0,0,0,0,0,0,0
3029,3495,1,0,0,0,0,0,0,0,1
3204,1425,0,0,0,0,0,0,0,0,0
2629,1015,1,0,0,0,0,0,0,0,1
3327,1986,1,0,0,0,0,0,0,1,0
2916,1902,0,0,0,0,0,0,0,0,0
3272,4715,1,0,0,0,0,0,0,0,1
2902,2208,0,0,0,0,0,0,0,0,1
3307,819,0,0,0,0,0,0,0,0,1
3039,780,0,0,0,0,0,0,0,0,1
3248,3992,0,0,0,0,0,0,0,0,1
3144,642,0,0,0,0,0,0,0,0,1
2823,1931,0,0,0,0,0,0,0,0,4
3236,648,1,0,0,0,0,0,1,0,0
3208,2322,0,0,0,0,0,0,0,0,0
3233,716,0,0,0,0,0,0,0,0,1
2883,2117,0,0,0,0,0,0,0,0,0
2650,2526,1,0,0,0,0,0,0,0,1
3310,3238,0,0,0,0,0,0,0,0,0
3154,5189,1,0,0,0,0,0,0,0,1
2588,757,0,0,0,0,0,0,0,0,1
3119,6262,1,0,0,0,0,0,0,0,1
2937,342,1,0,0,0,0,0,0,0,0
2342,1448,0,0,0,0,1,0,0,0,3
3104,443,0,0,0,0,0,0,0,0,0
3107,4712,1,0,0,0,0,0,0,0,1
2604,1114,1,0,0,0,0,0,0,0,1
2671,1585,0,0,0,0,0,0,0,0,1
3052,2652,1,0,0,0,0,0,0,0,0
3164,3599,1,0,0,0,0,0,0,0,0
3161,1170,1,0,0,0,0,0,0,0,1
2598,1224,1,0,0,0,0,0,0,0,1
2877,1170,0,0,0,0,0,0,0,0,0
3497,2754,1,0,0,0,0,0,0,0,0
3021,1050,1,0,0,0,0,0,0,0,1
2956,1978,0,0,0,0,0,0,0,0,1
2359,1374,0,0,0,0,0,1,0,0,5
2949,859,1,0,0,0,0,0,0,0,1
2483,671,0,1,0,0,0,0,0,0,1
2750,582,0,0,0,0,0,0,0,0,1
2745,3238,1,0,0,0,0,0,0,0,1
3269,1048,1,0,0,0,0,0,1,0,0
3214,771,0,0,0,0,0,0,0,0,1
2927,2424,0,0,0,0,0,0,0,0,1
3027,6540,1,0,0,0,0,0,0,0,1
3256,3801,1,0,0,0,0,0,0,0,0
2988,6438,1,0,0,0,0,0,0,0,1
3255,2678,1,0,0,0,0,0,0,0,0
2284,192,0,0,0,0,0,1,0,0,3
3229,5648,1,0,0,0,0,0,0,0,0
3257,2226,0,0,0,0,0,0,0,0,0
3260,4678,1,0,0,0,0,0,0,0,0
3044,3960,1,0,0,0,0,0,0,0,1
2662,240,0,0,0,0,0,0,0,0,1
2787,1705,1,0,0,0,0,0,0,0,1
2845,1934,0,0,0,0,0,0,0,0,1
2699,3757,0,0,0,0,0,0,0,0,1
2872,2096,0,0,0,0,0,0,0,0,1
2705,1316,0,0,0,0,0,0,0,0,1
3336,1134,1,0,0,0,0,0,0,1,0
2740,1008,0,0,0,0,0,0,0,0,5
3083,6037,1,0,0,0,0,0,0,0,1
2813,2491,0,0,0,0,0,0,0,0,0
3034,1107,0,0,0,0,0,0,0,0,0
3236,2065,1,0,0,0,0,0,0,0,0
3147,4626,1,0,0,0,0,0,0,0,0
3187,3193,1,0,0,0,0,0,0,0,1
3338,3798,0,0,0,0,0,0,1,0,6
3054,4682,1,0,0,0,0,0,0,0,0
3076,1296,0,0,0,0,0,0,0,0,0
2914,1657,1,0,0,0,0,0,0,0,0
3244,1595,0,0,0,0,0,0,0,0,0
2975,5757,1,0,0,0,0,0,0,0,1
2621,120,0,0,0,0,0,0,0,0,1
2667,977,0,0,0,1,0,0,0,0,1
2871,150,1,0,0,0,0,0,0,0,1
3320,679,0,0,0,0,0,0,0,0,1
2938,466,1,0,0,0,0,0,0,0,1
3104,1741,1,0,0,0,0,0,0,0,0
3130,603,1,0,0,0,0,0,0,0,0
2884,2214,0,0,0,0,0,0,0,0,1
3221,691,0,0,0,0,0,0,0,1,0
2881,3268,1,0,0,0,0,0,0,0,1
3433,3859,0,0,0,0,0,0,0,0,6
3014,4036,1,0,0,0,0,0,0,0,1
2883,3649,1,0,0,0,0,0,0,0,1
2932,1725,0,0,0,0,0,0,0,0,1
2937,4517,1,0,0,0,0,0,0,0,1
2893,1350,0,0,0,0,0,0,0,0,1
2429,799,0,0,0,0,0,1,0,0,5
2962,1800,0,0,0,0,0,0,0,0,0
3164,1057,0,0,0,0,0,0,0,0,0
2717,1768,1,0,0,0,0,0,0,0,1
2450,603,0,0,0,1,0,0,0,0,2
3213,1449,1,0,0,0,0,0,0,0,1
2726,1542,1,0,0,0,0,0,0,0,1
3027,3030,0,0,0,0,0,0,0,0,1
3173,2546,1,0,0,0,0,0,0,0,6
2865,552,1,0,0,0,0,0,0,0,1
2456,513,0,0,0,0,0,1,0,0,5
3229,2768,0,0,0,0,0,0,0,0,0
2982,4897,1,0,0,0,0,0,0,0,1
3162,1348,0,0,0,0,0,0,0,0,0
3305,5493,1,0,0,0,0,0,1,0,0
3052,691,1,0,0,0,0,0,0,0,1
2784,1165,0,0,0,0,0,0,0,0,1
3295,1057,1,0,0,0,0,0,0,0,1
3283,4938,1,0,0,0,0,0,0,0,1
3143,4687,1,0,0,0,0,0,0,0,0
2711,1879,0,0,0,0,0,0,0,0,1
3131,1167,0,0,0,0,0,0,0,0,0
2848,1581,0,0,0,0,0,0,0,0,4
3278,4321,1,0,0,0,0,0,0,0,1
3027,3790,1,0,0,0,0,0,0,0,1
3041,1867,0,0,0,0,0,0,0,0,0
3236,2892,0,0,0,0,0,0,0,0,1
2842,2334,0,0,0,0,0,0,0,0,1
3112,3065,0,0,0,0,0,0,0,0,1
2704,1818,0,0,0,0,0,0,0,0,1
3010,1785,0,0,0,0,0,0,0,0,1
3235,4397,0,0,0,0,0,0,0,0,0
2889,474,1,0,0,0,0,0,0,0,1
2934,4507,1,0,0,0,0,0,0,0,1
3132,1974,0,0,0,0,0,0,0,0,1
2941,2777,0,0,0,0,0,0,0,0,1
2947,3054,1,0,0,0,0,0,0,0,1
3095,3224,0,0,0,0,0,0,0,0,0
2973,2193,1,0,0,0,0,0,0,0,1
3061,2560,0,0,0,0,0,0,0,0,1
3237,3287,0,0,0,0,0,0,0,0,0
3345,4207,0,0,0,0,0,0,0,0,6
3384,674,0,0,0,0,0,0,0,0,6
2998,525,0,0,0,0,0,0,0,0,1
2745,3361,1,0,0,0,0,0,0,0,0
2569,1694,0,0,0,1,0,0,0,0,2
3098,3059,0,0,0,0,0,0,0,0,1
2959,5845,1,0,0,0,0,0,0,0,1
2855,1834,0,0,0,0,0,0,0,0,1
3205,4398,1,0,0,0,0,0,0,0,0
2379,1485,0,0,0,0,0,1,0,0,5
3027,2970,0,0,0,0,0,0,0,0,1
2978,5227,1,0,0,0,0,0,0,0,0
3171,738,0,0,0,0,0,0,0,0,0
2950,2292,0,0,0,0,0,0,0,0,1
2604,1338,1,0,0,0,0,0,0,0,1
2694,2058,0,0,0,0,0,0,0,0,1
2441,691,0,0,0,0,0,0,0,0,2
2631,750,1,0,0,0,0,0,0,0,1
2976,1930,0,0,0,0,0,0,0,0,0
3112,957,1,0,0,0,0,0,0,0,0
3140,3949,0,0,0,0,0,0,0,0,0
2940,1539,0,0,0,0,0,0,0,0,0
3148,900,0,0,0,0,0,0,0,0,1
3145,1793,1,0,0,0,0,0,0,0,0
2492,1630,0,0,0,0,0,1,0,0,2
2873,469,0,0,0,0,0,0,0,0,4
2991,1950,0,0,0,0,0,0,0,0,1
3402,1830,0,0,0,0,0,0,0,0,6
3159,630,1,0,0,0,0,0,0,0,0
2834,1106,0,0,0,0,0,0,0,0,1
2683,408,0,0,0,0,0,1,0,0,1
2322,1099,0,0,0,0,1,0,0,0,2
2854,1260,0,0,0,0,0,0,0,0,1
3119,1566,0,0,0,0,0,0,0,0,0
3081,2352,0,0,0,0,0,0,0,0,0
3064,5176,1,0,0,0,0,0,0,0,1
2701,1660,1,0,0,0,0,0,0,0,1
3133,2330,0,0,0,0,0,0,0,0,0
3066,859,0,0,0,0,0,0,0,0,1
3152,1879,1,0,0,0,0,0,0,0,0
3043,1153,0,0,0,0,0,0,0,0,0
3294,2550,0,0,0,0,0,0,0,0,0
3191,1950,0,0,0,0,0,0,0,0,0
3334,3000,0,0,0,0,0,0,0,0,0
2457,765,0,0,0,0,0,1,0,0,1
2601,2117,0,0,0,0,0,0,0,0,0
2563,849,0,0,0,0,0,0,0,0,1
2939,4186,1,0,0,0,0,0,0,0,0
3055,2037,1,0,0,0,0,0,0,0,0
3204,153,0,0,0,0,0,0,0,0,0
2660,1136,1,0,0,0,0,0,0,0,1
2758,641,0,0,0,0,0,0,0,0,1
2913,1749,0,0,0,0,0,0,0,0,1
3050,5891,1,0,0,0,0,0,0,0,1
2711,1830,1,0,0,0,0,0,0,0,1
2703,693,1,0,0,0,0,0,0,0,0
2349,1299,0,0,0,0,0,0,0,0,5
3232,4700,1,0,0,0,0,0,1,0,0
3049,1507,0,0,0,0,0,0,0,0,1
2936,3100,1,0,0,0,0,0,0,0,1
2852,3297,1,0,0,0,0,0,0,0,1
3244,3034,1,0,0,0,0,0,0,1,0
2952,626,1,0,0,0,0,0,0,0,1
2821,3267,0,0,0,0,0,0,0,0,1
2937,1142,0,0,0,0,0,0,0,0,1
2711,1673,0,0,0,0,0,0,0,0,1
2759,1554,0,0,0,0,0,0,0,0,4
3275,1092,1,0,0,0,0,0,1,0,0
2953,3854,1,0,0,0,0,0,0,0,1
3150,1226,0,0,0,0,0,0,0,0,0
2930,3561,1,0,0,0,0,0,0,0,1
3352,1530,1,0,0,0,0,0,0,1,0
2605,1781,0,0,0,1,0,0,0,0,2
2811,1099,0,0,0,0,0,0,0,0,4
3446,3532,1,0,0,0,0,0,0,1,0
2856,2120,1,0,0,0,0,0,0,0,1
3155,4674,1,0,0,0,0,0,0,0,0
2741,2440,0,0,0,0,0,0,0,0,2
3256,5269,1,0,0,0,0,0,0,0,1
2510,979,1,0,0,0,0,0,0,0,1
3079,3876,1,0,0,0,0,0,0,0,0
3205,2866,1,0,0,0,0,0,0,0,0
3307,1805,0,0,0,0,0,0,0,0,0
2758,2748,1,0,0,0,0,0,0,0,1
3260,4159,1,0,0,0,0,0,0,0,0
2744,1337,0,0,0,0,0,0,0,0,1
2752,2631,1,0,0,0,0,0,0,0,1
3157,376,0,0,0,0,0,0,0,0,1
3034,5569,1,0,0,0,0,0,0,0,0
3333,2630,0,0,0,0,0,0,0,0,0
2995,5151,1,0,0,0,0,0,0,0,1
2864,1689,0,0,0,0,0,0,0,0,1
3291,1129,0,0,0,0,0,0,0,0,0
2578,361,1,0,0,0,0,0,0,0,0
2420,626,0,0,0,0,0,1,0,0,5
3306,3705,1,0,0,0,0,0,0,0,6
2944,702,0,0,0,0,0,0,0,0,0
2578,1298,0,0,0,1,0,0,0,0,2
2573,499,1,0,0,0,0,0,0,0,1
2760,2164,0,0,0,0,0,0,0,0,1
3039,1388,0,0,0,0,0,0,0,0,1
3283,5790,1,0,0,0,0,0,0,0,0
3219,3531,0,0,0,0,0,0,0,0,0
3274,3543,0,0,0,0,0,0,0,0,1
3034,1964,0,0,0,0,0,0,0,0,1
2743,1824,0,0,0,0,0,0,0,0,0
2365,1350,0,0,0,0,0,1,0,0,5
3172,3964,1,0,0,0,0,0,0,0,1
2990,1637,1,0,0,0,0,0,0,0,0
3580,2642,1,0,0,0,0,0,0,0,0
2988,3683,1,0,0,0,0,0,0,0,1
2857,931,0,0,0,0,0,0,0,0,0
2706,1440,1,0,0,0,0,0,0,0,1
2939,1561,0,0,0,0,0,0,0,0,1
3358,2469,0,0,0,0,0,0,0,1,6
2794,1889,0,0,0,0,0,0,0,0,1
2718,842,1,0,0,0,0,0,0,0,0
3117,2069,0,0,0,0,0,0,0,0,0
2755,1383,1,0,0,0,0,0,0,0,1
3127,1221,0,0,0,0,0,0,0,0,1
3090,693,1,0,0,0,0,0,0,0,1
2968,5364,1,0,0,0,0,0,0,0,0
3305,3586,1,0,0,0,0,0,0,1,0
3118,582,0,0,0,0,0,0,0,0,1
3069,3761,0,0,0,0,0,0,0,0,0
2584,579,0,0,0,0,0,0,0,0,1
3033,4672,1,0,0,0,0,0,0,0,1
3375,4142,1,0,0,0,0,0,1,0,0
3268,5670,1,0,0,0,0,0,1,0,0
3062,1095,1,0,0,0,0,0,0,0,1
3027,1328,0,0,0,0,0,0,0,0,1
2796,1176,1,0,0,0,0,0,0,0,0
3172,1779,0,0,0,0,0,0,0,0,0
2828,900,1,0,0,0,0,0,0,0,1
3124,242,0,0,0,0,0,0,0,0,0
3400,1495,0,0,0,0,0,0,1,0,6
3018,5563,1,0,0,0,0,0,0,0,0
2911,3467,1,0,0,0,0,0,0,0,1
2440,1022,0,0,1,0,0,0,0,0,2
2551,1296,0,0,0,1,0,0,0,0,2
2531,552,1,0,0,0,0,0,0,0,1
3270,591,0,0,0,0,0,0,0,0,1
2889,2732,0,0,0,0,0,1,0,0,1
2679,3598,0,0,0,0,0,0,0,0,1
2701,1273,0,0,0,0,0,0,0,0,1
2762,3349,1,0,0,0,0,0,0,0,4
3303,4487,0,0,0,0,0,0,0,1,0
2917,1725,0,0,0,0,0,0,0,0,1
3396,1179,0,0,0,0,0,0,0,0,0
2637,242,1,0,0,0,0,0,0,0,1
3110,1601,0,0,0,0,0,0,0,0,0
2153,1254,0,0,0,1,0,0,0,0,2
2995,5179,1,0,0,0,0,0,0,0,1
3233,1442,0,0,0,0,0,0,0,0,0
2682,1323,1,0,0,0,0,0,0,0,1
3270,1237,0,0,0,0,0,0,0,0,1
2901,1317,0,0,0,0,0,0,0,0,1
2698,2730,0,0,0,0,0,1,0,0,1
2888,2491,0,0,0,0,0,0,0,0,4
3227,524,0,0,0,0,0,0,0,0,0
3159,2112,0,0,0,0,0,0,0,0,0
3368,3049,0,0,0,0,0,0,1,0,0
3239,1908,0,0,0,0,0,0,0,0,0
2973,900,1,0,0,0,0,0,0,0,1
2454,1129,0,0,0,0,0,1,0,0,5
3255,691,0,0,0,0,0,0,0,0,0
2446,618,0,0,0,0,0,1,0,0,1
2482,860,0,0,0,0,1,0,0,0,5
2814,3122,1,0,0,0,0,0,0,0,1
3234,679,0,0,0,0,0,0,0,0,1
3051,690,1,0,0,0,0,0,0,0,0
2788,2223,0,0,0,0,0,0,0,0,4
3189,1087,1,0,0,0,0,0,0,0,0
3027,2268,0,0,0,0,0,0,0,0,1
2458,324,0,1,0,0,0,0,0,0,2
2548,30,0,0,0,0,1,0,0,0,1
2931,1154,1,0,0,0,0,0,0,0,1
3148,752,0,0,0,0,0,0,0,0,0
2673,350,0,0,0,0,0,0,0,0,1
3031,4427,1,0,0,0,0,0,0,0,0
2641,999,0,0,0,0,0,0,0,0,1
2901,990,0,0,0,0,0,1,0,0,1
2919,1748,0,0,0,0,0,0,0,0,1
2620,1660,0,1,0,0,0,0,0,0,2
2420,1082,0,0,0,1,0,0,0,0,2
2921,3055,0,0,0,0,0,0,0,0,0
2797,1316,0,0,0,0,0,0,0,0,0
2379,1290,0,0,0,0,0,1,0,0,5
3141,192,0,0,0,0,0,0,0,0,0
2673,495,0,0,0,0,0,0,0,0,1
3180,4403,0,0,0,0,0,0,0,0,0
3066,2624,0,0,0,0,0,0,0,0,0
3066,1249,0,0,0,0,0,0,0,0,0
3115,5040,1,0,0,0,0,0,0,0,0
3159,1595,0,0,0,0,0,0,0,0,1
3267,4069,1,0,0,0,0,0,0,1,0
3094,484,0,0,0,0,0,0,0,0,0
3264,1140,1,0,0,0,0,0,0,0,0
2841,3790,1,0,0,0,0,0,0,0,1
3273,1027,1,0,0,0,0,0,0,0,0
2736,1104,0,0,0,0,0,0,0,0,1
3216,4889,1,0,0,0,0,0,0,0,0
2990,313,0,0,0,0,0,0,0,0,0
2948,3291,1,0,0,0,0,0,0,0,1
2913,899,0,0,0,0,0,0,0,0,1
3032,3531,1,0,0,0,0,0,0,0,1
2890,902,0,0,0,0,0,0,0,0,1
2965,4119,1,0,0,0,0,0,0,0,1
3146,3483,1,0,0,0,0,0,0,0,1
3175,2609,0,0,0,0,0,0,0,0,0
2642,900,1,0,0,0,0,0,0,0,1
3157,2672,0,0,0,0,0,0,0,0,0
3051,3260,0,0,0,0,0,0,0,0,0
2365,646,0,0,0,0,0,1,0,0,2
3153,4425,1,0,0,0,0,0,0,0,0
3290,2700,0,0,0,0,0,0,0,0,0
2523,2207,0,0,0,1,0,0,0,0,2
3116,600,0,0,0,0,0,0,0,0,1
2920,1772,1,0,0,0,0,0,0,0,0
2918,912,0,0,0,0,0,0,0,0,1
3365,4578,0,0,0,0,0,0,0,0,6
3385,2816,1,0,0,0,0,0,0,1,0
3347,3783,0,0,0,0,0,0,1,0,6
3376,1879,1,0,0,0,0,0,0,0,6
2949,1342,0,0,0,0,0,0,0,0,1
